gps_start_lat,gps_start_lon,t_start,t_endgps_end_lat,gps_end_lon,trip_distance,gps_end_lat,t_end
20.963807060738354,-155.36738691707606,1530802478068.6538,,-155.5,,21.0,1530803825300.9937
21.0,-155.5,1530849420521.9656,,-155.39404559480084,,20.95055806133913,1530850724362.8728
20.95055806133913,-155.39404559480084,1530881060991.0525,,-155.5,,21.0,1530882634933.7236
21.0,-155.5,1530897926936.3835,,-155.5651383961764,,21.050893278858,1530899210071.7825
21.050893278858,-155.5651383961764,1530908671862.3535,,-155.5,,21.0,1530909777973.1938
21.0,-155.5,1530950210713.983,,-155.512760332412,,20.993133543420058,1530950565061.8213
20.993133543420058,-155.512760332412,1530954648821.9492,,-155.5,,21.0,1530955027574.977
21.0,-155.5,1531043905510.3374,,-155.59418807509962,,21.068877071267032,1531045328046.1924
21.068877071267032,-155.59418807509962,1531053848909.826,,-155.5,,21.0,1531055345341.7222
21.0,-155.5,1531108971228.6921,,-155.39404559480084,,20.95055806133913,1531110271851.8723
20.95055806133913,-155.39404559480084,1531143642665.316,,-155.5,,21.0,1531145249545.102
21.0,-155.5,1531195289836.486,,-155.39404559480084,,20.95055806133913,1531196746688.4512
20.95055806133913,-155.39404559480084,1531226559491.1165,,-155.36738691707606,,20.963807060738354,1531227218992.767
20.963807060738354,-155.36738691707606,1531231439902.9893,,-155.5,,21.0,1531232840933.5981
21.0,-155.5,1531281277937.8374,,-155.39404559480084,,20.95055806133913,1531282523313.5295
20.95055806133913,-155.39404559480084,1531322609519.5508,,-155.512760332412,,20.993133543420058,1531323804897.6294
20.993133543420058,-155.512760332412,1531322067249.8289,,-155.5,,21.0,1531322416934.5957
21.0,-155.5,1531324261432.2961,,-155.64667015861,,21.105211444229866,1531326333395.1638
21.105211444229866,-155.64667015861,1531334705918.2695,,-155.5,,21.0,1531336622810.97
21.0,-155.5,1531368593996.8547,,-155.39404559480084,,20.95055806133913,1531369894246.1904
20.95055806133913,-155.39404559480084,1531397387345.0906,,-155.36738691707606,,20.963807060738354,1531398138371.2913
20.963807060738354,-155.36738691707606,1531408515757.4321,,-155.5,,21.0,1531409829201.5544
21.0,-155.5,1531454386755.4395,,-155.39404559480084,,20.95055806133913,1531455761974.4683
20.95055806133913,-155.39404559480084,1531488516283.8865,,-155.5,,21.0,1531489905086.2715
21.0,-155.5,1531500714502.6433,,-155.5651383961764,,21.050893278858,1531501792576.9727
21.050893278858,-155.5651383961764,1531512550220.3364,,-155.5,,21.0,1531513688200.0735
21.0,-155.5,1531555329584.7964,,-155.512760332412,,20.993133543420058,1531555714576.9998
20.993133543420058,-155.512760332412,1531559084145.9854,,-155.5,,21.0,1531559473272.2256
21.0,-155.5,1531648782354.907,,-155.59418807509962,,21.068877071267032,1531650178435.8704
21.068877071267032,-155.59418807509962,1531663234380.766,,-155.5,,21.0,1531664756625.8777
21.0,-155.5,1531713899391.057,,-155.39404559480084,,20.95055806133913,1531715268179.699
20.95055806133913,-155.39404559480084,1531747172674.382,,-155.5,,21.0,1531748650122.9612
21.0,-155.5,1531799732925.4956,,-155.39404559480084,,20.95055806133913,1531801070898.39
20.95055806133913,-155.39404559480084,1531834464575.1907,,-155.36738691707606,,20.963807060738354,1531835197008.3337
20.963807060738354,-155.36738691707606,1531837050705.0537,,-155.5,,21.0,1531838504217.99
21.0,-155.5,1531887194995.046,,-155.39404559480084,,20.95055806133913,1531888467169.8613
20.95055806133913,-155.39404559480084,1531924907712.9595,,-155.5,,21.0,1531926353100.3455
21.0,-155.5,1531929000955.9622,,-155.64667015861,,21.105211444229866,1531930915026.532
21.105211444229866,-155.64667015861,1531940502552.7434,,-155.5,,21.0,1531942283961.5427
21.0,-155.5,1531973801081.036,,-155.39404559480084,,20.95055806133913,1531975143412.1794
20.95055806133913,-155.39404559480084,1532008772396.8813,,-155.36738691707606,,20.963807060738354,1532009458265.2432
20.963807060738354,-155.36738691707606,1532010885996.9607,,-155.5,,21.0,1532012380034.6035
21.0,-155.5,1532059158406.507,,-155.39404559480084,,20.95055806133913,1532060541776.674
20.95055806133913,-155.39404559480084,1532086545100.6558,,-155.512760332412,,20.993133543420058,1532087766632.5325
20.993133543420058,-155.512760332412,1532096172252.0198,,-155.5,,21.0,1532096541362.8958
21.0,-155.5,1532106227418.29,,-155.5651383961764,,21.050893278858,1532107312988.6033
21.050893278858,-155.5651383961764,1532117660739.198,,-155.5,,21.0,1532118657342.5127
21.0,-155.5,1532159880174.5312,,-155.512760332412,,20.993133543420058,1532160240756.0623
20.993133543420058,-155.512760332412,1532164152591.9084,,-155.5,,21.0,1532164530435.4497
21.0,-155.5,1532253074521.0884,,-155.59418807509962,,21.068877071267032,1532254436411.356
21.068877071267032,-155.59418807509962,1532268224879.4653,,-155.5,,21.0,1532269601907.126
21.0,-155.5,1532317800034.5159,,-155.39404559480084,,20.95055806133913,1532318987826.61
20.95055806133913,-155.39404559480084,1532362342822.9812,,-155.5,,21.0,1532363881504.5498
21.0,-155.5,1532404547907.4492,,-155.39404559480084,,20.95055806133913,1532405927570.6978
20.95055806133913,-155.39404559480084,1532433528314.266,,-155.36738691707606,,20.963807060738354,1532434228187.592
20.963807060738354,-155.36738691707606,1532439989666.117,,-155.5,,21.0,1532441223846.1028
21.0,-155.5,1532491149088.69,,-155.39404559480084,,20.95055806133913,1532492373385.0237
20.95055806133913,-155.39404559480084,1532525633533.3372,,-155.512760332412,,20.993133543420058,1532526845233.5837
20.993133543420058,-155.512760332412,1532531974928.8376,,-155.5,,21.0,1532532355205.3113
21.0,-155.5,1532533909595.625,,-155.64667015861,,21.105211444229866,1532536014955.587
21.105211444229866,-155.64667015861,1532544831177.2183,,-155.5,,21.0,1532546769300.8894
21.0,-155.5,1532578270428.465,,-155.39404559480084,,20.95055806133913,1532579589955.1885
20.95055806133913,-155.39404559480084,1532610276140.1174,,-155.36738691707606,,20.963807060738354,1532611039917.3618
20.963807060738354,-155.36738691707606,1532618071085.2163,,-155.5,,21.0,1532619491028.3765
21.0,-155.5,1532663891938.3555,,-155.39404559480084,,20.95055806133913,1532665283180.8706
20.95055806133913,-155.39404559480084,1532696465129.6492,,-155.512760332412,,20.993133543420058,1532697773083.5554
20.993133543420058,-155.512760332412,1532700793414.7373,,-155.5,,21.0,1532701131477.349
21.0,-155.5,1532711364750.566,,-155.5651383961764,,21.050893278858,1532712564237.8105
21.050893278858,-155.5651383961764,1532722840990.7573,,-155.5,,21.0,1532723870026.0225
21.0,-155.5,1532764611145.0874,,-155.512760332412,,20.993133543420058,1532764914547.688
20.993133543420058,-155.512760332412,1532769232724.3696,,-155.5,,21.0,1532769603627.3245
21.0,-155.5,1532858122972.624,,-155.59418807509962,,21.068877071267032,1532859479682.5767
21.068877071267032,-155.59418807509962,1532870180247.982,,-155.5,,21.0,1532871703356.9158
21.0,-155.5,1532923556644.2957,,-155.39404559480084,,20.95055806133913,1532924869056.3594
20.95055806133913,-155.39404559480084,1532962500371.691,,-155.5,,21.0,1532963986681.6553
21.0,-155.5,1533009456044.5513,,-155.39404559480084,,20.95055806133913,1533010741502.5662
20.95055806133913,-155.39404559480084,1533040997029.8381,,-155.36738691707606,,20.963807060738354,1533041689591.332
20.963807060738354,-155.36738691707606,1533048844412.0115,,-155.5,,21.0,1533050368508.41
21.0,-155.5,1533095869804.106,,-155.39404559480084,,20.95055806133913,1533097248497.8225
20.95055806133913,-155.39404559480084,1533134745100.1416,,-155.5,,21.0,1533136357374.4783
21.0,-155.5,1533142231698.7441,,-155.64667015861,,21.105211444229866,1533144172559.1057
21.105211444229866,-155.64667015861,1533150091992.765,,-155.5,,21.0,1533151947084.5886
21.0,-155.5,1533182923845.4302,,-155.39404559480084,,20.95055806133913,1533184234327.0945
20.95055806133913,-155.39404559480084,1533215312833.3193,,-155.36738691707606,,20.963807060738354,1533216046799.7761
20.963807060738354,-155.36738691707606,1533222985172.2488,,-155.5,,21.0,1533224496782.173
21.0,-155.5,1533268535320.9297,,-155.39404559480084,,20.95055806133913,1533269773938.4329
20.95055806133913,-155.39404559480084,1533304969490.2734,,-155.5,,21.0,1533306498426.3508
21.0,-155.5,1533315868701.4775,,-155.5651383961764,,21.050893278858,1533316979670.7417
21.050893278858,-155.5651383961764,1533326880193.7874,,-155.5,,21.0,1533327856827.4324
21.0,-155.5,1533369905400.6719,,-155.512760332412,,20.993133543420058,1533370250223.6362
20.993133543420058,-155.512760332412,1533373660485.5996,,-155.5,,21.0,1533374023745.5547
21.0,-155.5,1533462943550.9338,,-155.59418807509962,,21.068877071267032,1533464285433.5396
21.068877071267032,-155.59418807509962,1533472681221.653,,-155.5,,21.0,1533474208742.9998
21.0,-155.5,1533535320207.6987,,-155.9528484701231,,21.339775045592134,1533539028460.887
21.339775045592134,-155.9528484701231,1533566898268.8486,,-155.5,,21.0,1533572222651.0837
21.0,-155.5,1533614090957.9766,,-155.39404559480084,,20.95055806133913,1533615479247.5317
20.95055806133913,-155.39404559480084,1533646840045.5076,,-155.36738691707606,,20.963807060738354,1533647544353.4114
20.963807060738354,-155.36738691707606,1533651069224.7822,,-155.5,,21.0,1533652474523.3281
21.0,-155.5,1533700548854.5247,,-155.39404559480084,,20.95055806133913,1533701887038.2644
20.95055806133913,-155.39404559480084,1533742444179.7588,,-155.5,,21.0,1533743931787.4321
21.0,-155.5,1533749521931.9404,,-155.64667015861,,21.105211444229866,1533751487879.5454
21.105211444229866,-155.64667015861,1533754007322.4504,,-155.5,,21.0,1533755968893.548
21.0,-155.5,1533787517829.5454,,-155.39404559480084,,20.95055806133913,1533788948558.226
20.95055806133913,-155.39404559480084,1533824323153.0125,,-155.36738691707606,,20.963807060738354,1533824957272.2634
20.963807060738354,-155.36738691707606,1533825896607.9822,,-155.5,,21.0,1533827438508.467
21.0,-155.5,1533873267001.8762,,-155.39404559480084,,20.95055806133913,1533874578281.847
20.95055806133913,-155.39404559480084,1533907979055.8232,,-155.5,,21.0,1533909682515.4812
21.0,-155.5,1533922453599.5977,,-155.5651383961764,,21.050893278858,1533923599547.353
21.050893278858,-155.5651383961764,1533932378832.23,,-155.5,,21.0,1533933490222.2302
21.0,-155.5,1533974880028.2122,,-155.512760332412,,20.993133543420058,1533975261387.0222
20.993133543420058,-155.512760332412,1533978637954.6992,,-155.5,,21.0,1533979014362.9963
21.0,-155.5,1534067819717.9873,,-155.59418807509962,,21.068877071267032,1534069087928.3154
21.068877071267032,-155.59418807509962,1534078332465.7375,,-155.5,,21.0,1534079915165.602
21.0,-155.5,1534132889354.1902,,-155.39404559480084,,20.95055806133913,1534134273391.8699
20.95055806133913,-155.39404559480084,1534165940145.069,,-155.5,,21.0,1534167547420.5723
21.0,-155.5,1534219445411.4775,,-155.39404559480084,,20.95055806133913,1534220832830.6074
20.95055806133913,-155.39404559480084,1534252109399.997,,-155.36738691707606,,20.963807060738354,1534252823364.8335
20.963807060738354,-155.36738691707606,1534257108056.2424,,-155.5,,21.0,1534258468034.224
21.0,-155.5,1534305432601.2412,,-155.39404559480084,,20.95055806133913,1534306778131.982
20.95055806133913,-155.39404559480084,1534344850730.701,,-155.5,,21.0,1534346389042.7786
21.0,-155.5,1534348385461.119,,-155.64667015861,,21.105211444229866,1534350310015.8926
21.105211444229866,-155.64667015861,1534358782001.7815,,-155.5,,21.0,1534360968148.115
21.0,-155.5,1534392630336.5422,,-155.39404559480084,,20.95055806133913,1534394050530.6106
20.95055806133913,-155.39404559480084,1534427537503.8865,,-155.36738691707606,,20.963807060738354,1534428223283.7212
20.963807060738354,-155.36738691707606,1534430200469.5957,,-155.5,,21.0,1534431708102.3184
21.0,-155.5,1534477816765.6272,,-155.39404559480084,,20.95055806133913,1534479110371.4958
20.95055806133913,-155.39404559480084,1534516106668.8682,,-155.512760332412,,20.993133543420058,1534517340802.4812
20.993133543420058,-155.512760332412,1534515204421.1233,,-155.5,,21.0,1534515544584.3745
21.0,-155.5,1534526604719.4673,,-155.5651383961764,,21.050893278858,1534527709075.1257
21.050893278858,-155.5651383961764,1534536740376.6062,,-155.5,,21.0,1534537863149.9126
21.0,-155.5,1534578610411.8372,,-155.512760332412,,20.993133543420058,1534578979244.7876
20.993133543420058,-155.512760332412,1534582635532.7183,,-155.5,,21.0,1534583012509.8503
21.0,-155.5,1534672283967.2485,,-155.59418807509962,,21.068877071267032,1534673708785.7397
21.068877071267032,-155.59418807509962,1534682556109.5745,,-155.5,,21.0,1534684027905.063
21.0,-155.5,1534737964129.1387,,-155.39404559480084,,20.95055806133913,1534739316339.7253
20.95055806133913,-155.39404559480084,1534774307961.327,,-155.5,,21.0,1534775689593.8782
21.0,-155.5,1534824127894.5906,,-155.39404559480084,,20.95055806133913,1534825447762.5251
20.95055806133913,-155.39404559480084,1534855352961.909,,-155.36738691707606,,20.963807060738354,1534856102742.0095
20.963807060738354,-155.36738691707606,1534862072378.8582,,-155.5,,21.0,1534863399004.6694
21.0,-155.5,1534910725608.308,,-155.39404559480084,,20.95055806133913,1534912103564.7893
20.95055806133913,-155.39404559480084,1534946964988.381,,-155.5,,21.0,1534948326435.2034
21.0,-155.5,1534955803411.5413,,-155.64667015861,,21.105211444229866,1534957922237.3792
21.105211444229866,-155.64667015861,1534963648522.079,,-155.5,,21.0,1534965556597.8147
21.0,-155.5,1534997903806.3083,,-155.39404559480084,,20.95055806133913,1534999242414.8843
20.95055806133913,-155.39404559480084,1535030075114.27,,-155.36738691707606,,20.963807060738354,1535030832650.7517
20.963807060738354,-155.36738691707606,1535035836975.5989,,-155.5,,21.0,1535037220978.8965
21.0,-155.5,1535082550943.0598,,-155.39404559480084,,20.95055806133913,1535083778421.7173
20.95055806133913,-155.39404559480084,1535116777379.1968,,-155.5,,21.0,1535118334529.2761
21.0,-155.5,1535131923670.9595,,-155.5651383961764,,21.050893278858,1535133113475.1807
21.050893278858,-155.5651383961764,1535141950771.18,,-155.5,,21.0,1535142982886.33
21.0,-155.5,1535184310909.0483,,-155.512760332412,,20.993133543420058,1535184663269.4822
20.993133543420058,-155.512760332412,1535188122505.4932,,-155.5,,21.0,1535188467194.165
21.0,-155.5,1535277331858.5095,,-155.59418807509962,,21.068877071267032,1535278669445.0176
21.068877071267032,-155.59418807509962,1535289298248.0771,,-155.5,,21.0,1535290854113.2493
21.0,-155.5,1535342722536.5854,,-155.39404559480084,,20.95055806133913,1535344001300.4143
20.95055806133913,-155.39404559480084,1535380337053.1748,,-155.5,,21.0,1535381846858.3687
21.0,-155.5,1535428954736.0894,,-155.39404559480084,,20.95055806133913,1535430320711.3398
20.95055806133913,-155.39404559480084,1535465080996.7588,,-155.36738691707606,,20.963807060738354,1535465867319.5547
20.963807060738354,-155.36738691707606,1535464204800.6975,,-155.5,,21.0,1535465575858.4182
21.0,-155.5,1535515111950.262,,-155.39404559480084,,20.95055806133913,1535516387964.737
20.95055806133913,-155.39404559480084,1535553679300.3843,,-155.5,,21.0,1535555253140.0088
21.0,-155.5,1535560101125.1423,,-155.64667015861,,21.105211444229866,1535562150436.1978
21.105211444229866,-155.64667015861,1535570047413.7683,,-155.5,,21.0,1535571851146.8416
21.0,-155.5,1535602667195.9268,,-155.39404559480084,,20.95055806133913,1535604040807.6143
20.95055806133913,-155.39404559480084,1535639540919.679,,-155.36738691707606,,20.963807060738354,1535640328355.823
20.963807060738354,-155.36738691707606,1535640102165.4001,,-155.5,,21.0,1535641407573.3716
21.0,-155.5,1535688522407.552,,-155.39404559480084,,20.95055806133913,1535689747649.7217
20.95055806133913,-155.39404559480084,1535722500026.4954,,-155.5,,21.0,1535724030922.3074
21.0,-155.5,1535737331167.5542,,-155.5651383961764,,21.050893278858,1535738478196.0322
21.050893278858,-155.5651383961764,1535746770968.7754,,-155.5,,21.0,1535747850654.9885
21.0,-155.5,1535788847728.6648,,-155.512760332412,,20.993133543420058,1535789170481.17
20.993133543420058,-155.512760332412,1535793445958.0232,,-155.5,,21.0,1535793828730.0486
21.0,-155.5,1535882133456.302,,-155.59418807509962,,21.068877071267032,1535883510657.9502
21.068877071267032,-155.59418807509962,1535892527724.5999,,-155.5,,21.0,1535893901633.1108
21.0,-155.5,1535954092843.323,,-155.9528484701231,,21.339775045592134,1535957969037.518
21.339775045592134,-155.9528484701231,1535982890128.0232,,-155.5,,21.0,1535988360770.3508
21.0,-155.5,1536033441624.7366,,-155.39404559480084,,20.95055806133913,1536034695454.9
20.95055806133913,-155.39404559480084,1536068404473.1035,,-155.36738691707606,,20.963807060738354,1536069147755.7258
20.963807060738354,-155.36738691707606,1536072506733.7393,,-155.5,,21.0,1536073750293.6165
21.0,-155.5,1536119957978.586,,-155.39404559480084,,20.95055806133913,1536121327205.2405
20.95055806133913,-155.39404559480084,1536152631311.614,,-155.5,,21.0,1536154215991.1677
21.0,-155.5,1536165842206.8892,,-155.64667015861,,21.105211444229866,1536167984316.0515
21.105211444229866,-155.64667015861,1536174326930.9304,,-155.5,,21.0,1536176264559.319
21.0,-155.5,1536207745177.2776,,-155.39404559480084,,20.95055806133913,1536208986277.1575
20.95055806133913,-155.39404559480084,1536242522818.082,,-155.36738691707606,,20.963807060738354,1536243268829.8853
20.963807060738354,-155.36738691707606,1536246773124.0654,,-155.5,,21.0,1536248121871.8784
21.0,-155.5,1536292199817.7075,,-155.39404559480084,,20.95055806133913,1536293550606.2537
20.95055806133913,-155.39404559480084,1536324229516.716,,-155.5,,21.0,1536325741519.4187
21.0,-155.5,1536341493209.2056,,-155.5651383961764,,21.050893278858,1536342572171.4438
21.050893278858,-155.5651383961764,1536351029785.3745,,-155.5,,21.0,1536352136954.1433
21.0,-155.5,1536393609273.4785,,-155.512760332412,,20.993133543420058,1536393929431.9844
20.993133543420058,-155.512760332412,1536398045532.5552,,-155.5,,21.0,1536398409374.499
21.0,-155.5,1536487111773.591,,-155.59418807509962,,21.068877071267032,1536488535326.7576
21.068877071267032,-155.59418807509962,1536497047301.895,,-155.5,,21.0,1536498587906.4866
21.0,-155.5,1536552167615.4333,,-155.39404559480084,,20.95055806133913,1536553439391.7725
20.95055806133913,-155.39404559480084,1536586300806.9841,,-155.5,,21.0,1536587726571.8325
21.0,-155.5,1536637958483.196,,-155.39404559480084,,20.95055806133913,1536639352427.8906
20.95055806133913,-155.39404559480084,1536667803151.0713,,-155.36738691707606,,20.963807060738354,1536668527920.3486
20.963807060738354,-155.36738691707606,1536675050598.6824,,-155.5,,21.0,1536676492158.5337
21.0,-155.5,1536724990590.5503,,-155.39404559480084,,20.95055806133913,1536726340625.999
20.95055806133913,-155.39404559480084,1536760373494.3567,,-155.512760332412,,20.993133543420058,1536761527334.042
20.993133543420058,-155.512760332412,1536765081412.817,,-155.5,,21.0,1536765388860.7852
21.0,-155.5,1536772390455.7085,,-155.64667015861,,21.105211444229866,1536774467700.6316
21.105211444229866,-155.64667015861,1536776527358.5657,,-155.5,,21.0,1536778393541.233
21.0,-155.5,1536812315798.4148,,-155.39404559480084,,20.95055806133913,1536813636002.8218
20.95055806133913,-155.39404559480084,1536843343636.1475,,-155.36738691707606,,20.963807060738354,1536844023499.0107
20.963807060738354,-155.36738691707606,1536849916406.2104,,-155.5,,21.0,1536851480766.4973
21.0,-155.5,1536897727469.4746,,-155.39404559480084,,20.95055806133913,1536899063950.5222
20.95055806133913,-155.39404559480084,1536933914353.8105,,-155.512760332412,,20.993133543420058,1536935108439.786
20.993133543420058,-155.512760332412,1536934340449.2104,,-155.5,,21.0,1536934705006.5554
21.0,-155.5,1536943993412.3833,,-155.5651383961764,,21.050893278858,1536945145652.6245
21.050893278858,-155.5651383961764,1536955494790.739,,-155.5,,21.0,1536956676624.0042
21.0,-155.5,1536998576687.8992,,-155.512760332412,,20.993133543420058,1536998939026.696
20.993133543420058,-155.512760332412,1537002603448.075,,-155.5,,21.0,1537002939538.978
21.0,-155.5,1537092009599.4614,,-155.59418807509962,,21.068877071267032,1537093401601.627
21.068877071267032,-155.59418807509962,1537096168439.5566,,-155.5,,21.0,1537097745454.1177
21.0,-155.5,1537157127687.2068,,-155.39404559480084,,20.95055806133913,1537158455289.3164
20.95055806133913,-155.39404559480084,1537196505600.0234,,-155.5,,21.0,1537198023088.588
21.0,-155.5,1537243244582.1682,,-155.39404559480084,,20.95055806133913,1537244501928.2112
20.95055806133913,-155.39404559480084,1537281341673.6077,,-155.36738691707606,,20.963807060738354,1537282075621.477
20.963807060738354,-155.36738691707606,1537279092604.523,,-155.5,,21.0,1537280490057.865
21.0,-155.5,1537329861967.551,,-155.39404559480084,,20.95055806133913,1537331139166.326
20.95055806133913,-155.39404559480084,1537365884730.0598,,-155.512760332412,,20.993133543420058,1537367109027.2014
20.993133543420058,-155.512760332412,1537370285366.3694,,-155.5,,21.0,1537370626170.211
21.0,-155.5,1537374827027.0059,,-155.64667015861,,21.105211444229866,1537377018814.0215
21.105211444229866,-155.64667015861,1537383175547.614,,-155.5,,21.0,1537385010780.9153
21.0,-155.5,1537416973881.3933,,-155.39404559480084,,20.95055806133913,1537418269631.1504
20.95055806133913,-155.39404559480084,1537447320838.6343,,-155.36738691707606,,20.963807060738354,1537448067565.4683
20.963807060738354,-155.36738691707606,1537455882316.5718,,-155.5,,21.0,1537457418427.2493
21.0,-155.5,1537501921116.652,,-155.39404559480084,,20.95055806133913,1537503273354.708
20.95055806133913,-155.39404559480084,1537539101932.1533,,-155.512760332412,,20.993133543420058,1537540338163.0022
20.993133543420058,-155.512760332412,1537539518154.5457,,-155.5,,21.0,1537539844680.2236
21.0,-155.5,1537552459342.435,,-155.5651383961764,,21.050893278858,1537553583533.0356
21.050893278858,-155.5651383961764,1537560889174.187,,-155.5,,21.0,1537562065744.6313
21.0,-155.5,1537603228942.4387,,-155.512760332412,,20.993133543420058,1537603604328.3857
20.993133543420058,-155.512760332412,1537606891843.2053,,-155.5,,21.0,1537607240291.5725
21.0,-155.5,1537696512045.311,,-155.59418807509962,,21.068877071267032,1537698068640.7163
21.068877071267032,-155.59418807509962,1537709264750.3564,,-155.5,,21.0,1537710635170.5042
21.0,-155.5,1537761231162.4805,,-155.39404559480084,,20.95055806133913,1537762590867.899
20.95055806133913,-155.39404559480084,1537802065618.4844,,-155.5,,21.0,1537803547606.1958
21.0,-155.5,1537847595284.4502,,-155.39404559480084,,20.95055806133913,1537848856389.456
20.95055806133913,-155.39404559480084,1537878891070.141,,-155.36738691707606,,20.963807060738354,1537879586649.248
20.963807060738354,-155.36738691707606,1537884938468.781,,-155.5,,21.0,1537886300014.1892
21.0,-155.5,1537934428466.6558,,-155.39404559480084,,20.95055806133913,1537935695366.786
20.95055806133913,-155.39404559480084,1537974620531.1858,,-155.512760332412,,20.993133543420058,1537975941060.4956
20.993133543420058,-155.512760332412,1537975488879.9368,,-155.5,,21.0,1537975819429.4102
21.0,-155.5,1537978152210.7427,,-155.64667015861,,21.105211444229866,1537980169725.7075
21.105211444229866,-155.64667015861,1537987061818.7598,,-155.5,,21.0,1537988982041.6006
21.0,-155.5,1538021422497.8535,,-155.39404559480084,,20.95055806133913,1538022675842.0894
20.95055806133913,-155.39404559480084,1538054683615.8232,,-155.36738691707606,,20.963807060738354,1538055402926.882
20.963807060738354,-155.36738691707606,1538058697405.7156,,-155.5,,21.0,1538060071899.5488
21.0,-155.5,1538107526396.1414,,-155.39404559480084,,20.95055806133913,1538108888068.4155
20.95055806133913,-155.39404559480084,1538137435418.7385,,-155.512760332412,,20.993133543420058,1538138597870.1987
20.993133543420058,-155.512760332412,1538143886030.887,,-155.5,,21.0,1538144208036.6763
21.0,-155.5,1538157528680.5618,,-155.5651383961764,,21.050893278858,1538158655103.8044
21.050893278858,-155.5651383961764,1538166014530.4219,,-155.5,,21.0,1538167122566.9697
21.0,-155.5,1538208301286.6626,,-155.512760332412,,20.993133543420058,1538208640730.9412
20.993133543420058,-155.512760332412,1538211980875.438,,-155.5,,21.0,1538212325396.1309
21.0,-155.5,1538301086777.5686,,-155.59418807509962,,21.068877071267032,1538302333579.377
21.068877071267032,-155.59418807509962,1538315422597.9004,,-155.5,,21.0,1538316836174.8123
21.0,-155.5,1538373916460.0542,,-155.9528484701231,,21.339775045592134,1538378151187.5215
21.339775045592134,-155.9528484701231,1538397584480.4517,,-155.5,,21.0,1538402208671.8936
21.0,-155.5,1538452364104.182,,-155.39404559480084,,20.95055806133913,1538453643810.0608
20.95055806133913,-155.39404559480084,1538487803592.8035,,-155.5,,21.0,1538489253515.1333
21.0,-155.5,1538539250579.9158,,-155.39404559480084,,20.95055806133913,1538540551484.4497
20.95055806133913,-155.39404559480084,1538576945626.5366,,-155.512760332412,,20.993133543420058,1538578174494.1853
20.993133543420058,-155.512760332412,1538579602210.3887,,-155.5,,21.0,1538579983870.0603
21.0,-155.5,1538581695937.8486,,-155.64667015861,,21.105211444229866,1538583858687.1426
21.105211444229866,-155.64667015861,1538591858076.25,,-155.5,,21.0,1538593745193.0044
21.0,-155.5,1538626025126.3572,,-155.39404559480084,,20.95055806133913,1538627409686.513
20.95055806133913,-155.39404559480084,1538664001921.4692,,-155.5,,21.0,1538665451120.549
21.0,-155.5,1538711389048.8599,,-155.39404559480084,,20.95055806133913,1538712636125.6553
20.95055806133913,-155.39404559480084,1538749330474.72,,-155.512760332412,,20.993133543420058,1538750546397.994
20.993133543420058,-155.512760332412,1538748621164.5493,,-155.5,,21.0,1538748985843.0803
21.0,-155.5,1538760061361.385,,-155.5651383961764,,21.050893278858,1538761263959.1318
21.050893278858,-155.5651383961764,1538770703180.2856,,-155.5,,21.0,1538771833213.501
21.0,-155.5,1538812921262.0637,,-155.512760332412,,20.993133543420058,1538813275378.8105
20.993133543420058,-155.512760332412,1538815923436.7573,,-155.5,,21.0,1538816260412.9023
21.0,-155.5,1538906220996.7463,,-155.59418807509962,,21.068877071267032,1538907590738.146
21.068877071267032,-155.59418807509962,1538908647746.5847,,-155.5,,21.0,1538910204328.7107
21.0,-155.5,1538971609445.867,,-155.39404559480084,,20.95055806133913,1538972883336.0747
20.95055806133913,-155.39404559480084,1539014455433.5012,,-155.5,,21.0,1539016031859.8481
21.0,-155.5,1539057877340.1902,,-155.39404559480084,,20.95055806133913,1539059255146.246
20.95055806133913,-155.39404559480084,1539097019923.8516,,-155.5,,21.0,1539098391673.3933
21.0,-155.5,1539143934088.131,,-155.39404559480084,,20.95055806133913,1539145231702.4963
20.95055806133913,-155.39404559480084,1539182298384.962,,-155.512760332412,,20.993133543420058,1539183473086.3105
20.993133543420058,-155.512760332412,1539183977541.1875,,-155.5,,21.0,1539184326392.4387
21.0,-155.5,1539188517751.105,,-155.64667015861,,21.105211444229866,1539190640290.719
21.105211444229866,-155.64667015861,1539196941739.3525,,-155.5,,21.0,1539198827386.7485
21.0,-155.5,1539231563350.732,,-155.39404559480084,,20.95055806133913,1539232856494.8694
20.95055806133913,-155.39404559480084,1539267169286.5825,,-155.5,,21.0,1539268686968.9111
21.0,-155.5,1539316733683.0767,,-155.39404559480084,,20.95055806133913,1539318038004.4397
20.95055806133913,-155.39404559480084,1539349729447.1729,,-155.5,,21.0,1539351254187.6372
21.0,-155.5,1539369892805.2378,,-155.5651383961764,,21.050893278858,1539370987786.85
21.050893278858,-155.5651383961764,1539375885982.894,,-155.5,,21.0,1539376988352.975
21.0,-155.5,1539417475877.402,,-155.512760332412,,20.993133543420058,1539417833152.5195
20.993133543420058,-155.512760332412,1539421613313.608,,-155.5,,21.0,1539421996978.7898
21.0,-155.5,1539511549202.4956,,-155.59418807509962,,21.068877071267032,1539512936395.199
21.068877071267032,-155.59418807509962,1539522715481.345,,-155.5,,21.0,1539524228704.3818
21.0,-155.5,1539575811369.1924,,-155.39404559480084,,20.95055806133913,1539577071549.7317
20.95055806133913,-155.39404559480084,1539612500569.8755,,-155.5,,21.0,1539614096903.31
21.0,-155.5,1539662435294.3252,,-155.39404559480084,,20.95055806133913,1539663639090.1353
